"Almond Paste Mixer","Almond Paste Mixer"
"Candy Maker","Candy Maker"
"Candy Puller","Candy Puller"
"Cheese Processor","Cheese Processor"
"Cottage Cheese Maker","Cottage Cheese Maker"
"Dough Scaler and Mixer","Dough Scaler and Mixer"
"Frozen Yogurt Maker","Frozen Yogurt Maker"
"Honey Blender","Honey Blender"
"Ice Cream Maker","Ice Cream Maker"
"Liquid Sugar Fortifier","Liquid Sugar Fortifier"
"Peanut Butter Maker","Peanut Butter Maker"
"Pickle Maker","Pickle Maker"
"Relish Maker","Relish Maker"
"Taffy Puller","Taffy Puller"
"Doughnut Machine Operator","Doughnut Machine Operator"
"Dumpling Machine Operator","Dumpling Machine Operator"
"Fish Fryer","Fish Fryer"
"Food Cooking Machine Operator","Food Cooking Machine Operator"
"Kettle Fry Cook Operator","Kettle Fry Cook Operator"
"Pierogi Maker","Pierogi Maker"
"Potato Chip Frier","Potato Chip Frier"
"Tripe Cooker","Tripe Cooker"
"Olive Pitter","Olive Pitter"
"Pasta Press Operator","Pasta Press Operator"
"Poultry Hanger","Poultry Hanger"
"Yeast Maker","Yeast Maker"
"Wire Drawing Machine Tender","Wire Drawing Machine Tender"
"Wire Mill Rover","Wire Mill Rover"
"Cold Header Operator","Cold Header Operator"
"Forging Roll Operator","Forging Roll Operator"
"Header Setup Operator","Header Setup Operator"
"Spike Machine Operator","Spike Machine Operator"
"Swager Operator","Swager Operator"
"Swaging Machine Operator","Swaging Machine Operator"
"Brass Roller","Brass Roller"
"Forming Roll Operator","Forming Roll Operator"
"Metal Sheet Roller Operator","Metal Sheet Roller Operator"
"Pipe Straightener","Pipe Straightener"
"Plastic Straightening Roll Operator","Plastic Straightening Roll Operator"
"Steel Roller","Steel Roller"
"Crimping Machine Operator for Metal","Crimping Machine Operator for Metal"
"Four Slide Machine Setter","Four Slide Machine Setter"
"Metal Punch Press Operator","Metal Punch Press Operator"
"Metal Slitter","Metal Slitter"
"Metal Stamper","Metal Stamper"
"Bore Mill Operator for Plastic","Bore Mill Operator for Plastic"
"Boring Mill Operator for Metal","Boring Mill Operator for Metal"
"Drill Press Operator for Metal","Drill Press Operator for Metal"
"Horizontal Boring Mill Operator for Metal","Horizontal Boring Mill Operator for Metal"
"Radial Drill Operator for Plastic","Radial Drill Operator for Plastic"
"Radial Drill Press Operator for Plastic","Radial Drill Press Operator for Plastic"
"Reaming Machine Operator for Plastic","Reaming Machine Operator for Plastic"
"Aluminum Polisher","Aluminum Polisher"
"Deburring Machine Operator","Deburring Machine Operator"
"Jewel Bearing Facer","Jewel Bearing Facer"
"Metal Grinder","Metal Grinder"
"Tool Polishing Machine Operator","Tool Polishing Machine Operator"
"Engine Lathe Operator","Engine Lathe Operator"
"Gear Cutter","Gear Cutter"
"Screw Machine Operator","Screw Machine Operator"
"Screw Machine Tool Setter","Screw Machine Tool Setter"
"Metal Milling Machine Operator","Metal Milling Machine Operator"
"Metal Rotary Head Milling Machine Setup Operator","Metal Rotary Head Milling Machine Setup Operator"
"Plastic Thread Milling Machine Setup Operator","Plastic Thread Milling Machine Setup Operator"
"Automotive Machinist","Automotive Machinist"
"CNC Machinist","CNC Machinist"
"Gear Machinist","Gear Machinist"
"Manual Lathe Machinist","Manual Lathe Machinist"
"Precision Machinist","Precision Machinist"
"Production Machinist","Production Machinist"
"Tool Room Machinist","Tool Room Machinist"
"Electric Arc Furnace Operator","Electric Arc Furnace Operator"
"Melt Room Operator","Melt Room Operator"
"Smelter Operator","Smelter Operator"
"Aluminum Pourer","Aluminum Pourer"
"Ingot Caster","Ingot Caster"
"Iron Pourer","Iron Pourer"
"Molten Iron Pourer","Molten Iron Pourer"
"Steel Pourer","Steel Pourer"
"Tin Pourer","Tin Pourer"
"White Metal Caster","White Metal Caster"
"Metal Mockup Maker","Metal Mockup Maker"
"Plastic Jig and Fixture Builder","Plastic Jig and Fixture Builder"
"Metal Patternmaker","Metal Patternmaker"
"Airset Caster","Airset Caster"
"Airset Molder","Airset Molder"
"Core Stripper","Core Stripper"
"Foundry Molder","Foundry Molder"
"Green Sand Molder","Green Sand Molder"
"No Bake Molder","No Bake Molder"
"Sand Molder","Sand Molder"
"Wax Pattern Coater","Wax Pattern Coater"
"Aluminum Molding Machine Operator","Aluminum Molding Machine Operator"
"Blow Mold Operator","Blow Mold Operator"
"Compression Molding Machine Operator","Compression Molding Machine Operator"
"Plastic Cup Fabricating Machine Operator","Plastic Cup Fabricating Machine Operator"
"Combination Machine Tool Operator","Combination Machine Tool Operator"
"Multi-operation Forming Machine Setter","Multi-operation Forming Machine Setter"
"Jig Bore Tool Maker","Jig Bore Tool Maker"
"Metal Die Finisher","Metal Die Finisher"
"Metal Gauge Maker","Metal Gauge Maker"
"Plastic Die Maker Apprentice","Plastic Die Maker Apprentice"
"Tool Maker","Tool Maker"
"Toolmaker","Toolmaker"
"Aluminum Welder","Aluminum Welder"
"Arc Welder","Arc Welder"
"Brazer","Brazer"
"Certified Maintenance Welder","Certified Maintenance Welder"
"Cutting Torch Operator","Cutting Torch Operator"
"Pipe Welder","Pipe Welder"
"Silver Solderer","Silver Solderer"
"Sub Arc Operator","Sub Arc Operator"
"Welder Fitter","Welder Fitter"
"Wire Welder","Wire Welder"
"Brazing Machine Operator","Brazing Machine Operator"
"Brazing Machine Setter and Setup Operator","Brazing Machine Setter and Setup Operator"
"Brazing Machine Tender","Brazing Machine Tender"
"Electron Beam Welder Setter","Electron Beam Welder Setter"
"Machine Welder","Machine Welder"
"Reserve Tube Welder","Reserve Tube Welder"
"Soldering Machine Operator","Soldering Machine Operator"
"Soldering Machine Setter and Setup Operator","Soldering Machine Setter and Setup Operator"
"Soldering Machine Tender","Soldering Machine Tender"
"Ultrasonic Welding Machine Operator","Ultrasonic Welding Machine Operator"
"Welding Machine Operator","Welding Machine Operator"
"Annealing Furnace Operator","Annealing Furnace Operator"
"Carburizing Furnace Operator","Carburizing Furnace Operator"
"Flame Hardening Machine Setter","Flame Hardening Machine Setter"
"Heat Treater Apprentice","Heat Treater Apprentice"
"Heat Treating Furnace Tender","Heat Treating Furnace Tender"
"Induction Machine Setter","Induction Machine Setter"
"Wire Annealer","Wire Annealer"
"Wire Temperer","Wire Temperer"
"Shipfitter","Shipfitter"
"Shipfitter Apprentice","Shipfitter Apprentice"
"Anodizer","Anodizer"
"Chrome Plater","Chrome Plater"
"Chromium Plater","Chromium Plater"
"Copper Plater","Copper Plater"
"Electro Plater","Electro Plater"
"Electrogalvanizing Machine Operator","Electrogalvanizing Machine Operator"
"Electroplater","Electroplater"
"Galvanizer","Galvanizer"
"Hard Chrome Plater","Hard Chrome Plater"
"Metal Plater","Metal Plater"
"Metal Spraying Machine Operator","Metal Spraying Machine Operator"
"Metalizing Machine Operator","Metalizing Machine Operator"
"Nickel Plater","Nickel Plater"
"Plating Machine Operator","Plating Machine Operator"
"Tin Plater","Tin Plater"
"Tool Grinder","Tool Grinder"
"Tool Grinding Machine Operator","Tool Grinding Machine Operator"
"Tool Sharpener","Tool Sharpener"
"Tool Straightener","Tool Straightener"
"Electrical Discharge Machine Setup Operator","Electrical Discharge Machine Setup Operator"
"Metal Rivet Machine Operator","Metal Rivet Machine Operator"
"Tin Recovery Worker","Tin Recovery Worker"
"Digital Proofing and Platemaker","Digital Proofing and Platemaker"
"Electronic Pre-Press Technician","Electronic Pre-Press Technician"
"Photoengraver","Photoengraver"
"Plate Mounter","Plate Mounter"
"Pre-Press Proofer","Pre-Press Proofer"
"Prepress Stripper","Prepress Stripper"
"Type Setter","Type Setter"
"Digital Press Operator","Digital Press Operator"
"Flexographic Press Operator","Flexographic Press Operator"
"Gravure Press Operator","Gravure Press Operator"
"Lithograph Press Operator","Lithograph Press Operator"
"Lithographing Machine Operator","Lithographing Machine Operator"
"Offset Lithographic Press Setter and Set-Up Operator","Offset Lithographic Press Setter and Set-Up Operator"
"Offset Press Operator","Offset Press Operator"
"Printing Machine Operator","Printing Machine Operator"
"Screen Printing Machine Operator","Screen Printing Machine Operator"
"Screen Printing Press Operator","Screen Printing Press Operator"
"Silk Screen Operator","Silk Screen Operator"
"Silk Screen Printer","Silk Screen Printer"
"Web Offset Press Feeder","Web Offset Press Feeder"
"Web Press Operator","Web Press Operator"
"Bindery Cutter Operator","Bindery Cutter Operator"
"Bindery Folder Operator","Bindery Folder Operator"
"Bindery Machine Operator","Bindery Machine Operator"
"Bindery Worker","Bindery Worker"
"Book Repairer","Book Repairer"
"Bookbinder","Bookbinder"
"Bookbinding Machine Operator","Bookbinding Machine Operator"
"Case Binder Operator","Case Binder Operator"
"Foil Stamp Operator","Foil Stamp Operator"
"Perfect Binder Operator","Perfect Binder Operator"
"Saddle Stitch Operator","Saddle Stitch Operator"
"Saddle Stitcher Operator","Saddle Stitcher Operator"
"Spiral Binder Operator","Spiral Binder Operator"
"Drycleaner","Drycleaner"
"Launderer","Launderer"
"Laundress","Laundress"
"Laundry Attendant","Laundry Attendant"
"Laundry Equipment Operator","Laundry Equipment Operator"
"Laundry Operator","Laundry Operator"
"Laundry Sorter","Laundry Sorter"
"Laundry Worker","Laundry Worker"
"Precision Dyer","Precision Dyer"
"Clothes Ironer","Clothes Ironer"
"Clothes Presser","Clothes Presser"
"Clothing Presser","Clothing Presser"
"Garment Presser","Garment Presser"
"Pants Presser","Pants Presser"
"Shirt Presser","Shirt Presser"
"Silk Presser","Silk Presser"
"Wool Presser","Wool Presser"
"Blind Stitch Machine Operator","Blind Stitch Machine Operator"
"Button Sewing Machine Operator","Button Sewing Machine Operator"
"Carpet Sewing Machine Operator","Carpet Sewing Machine Operator"
"Custom T-Shirt Embroidery Machine Operator","Custom T-Shirt Embroidery Machine Operator"
"Embroidery Machine Operator","Embroidery Machine Operator"
"Hemming and Tacking Machine Operator","Hemming and Tacking Machine Operator"
"Ultrasonic Seaming Machine Operator","Ultrasonic Seaming Machine Operator"
"Cobbler","Cobbler"
"Leather Lacer","Leather Lacer"
"Leather Worker","Leather Worker"
"Luggage Repairer","Luggage Repairer"
"Saddle and Harness Maker","Saddle and Harness Maker"
"Saddle Maker","Saddle Maker"
"Shoe Maker","Shoe Maker"
"Shoe Repairer","Shoe Repairer"
"Shoemaker","Shoemaker"
"Arch Cushion Press Operator","Arch Cushion Press Operator"
"Insole Beveler","Insole Beveler"
"Lacing Operator","Lacing Operator"
"Lasting Machine Operator","Lasting Machine Operator"
"Pump Stitcher","Pump Stitcher"
"Rasper Machine Operator","Rasper Machine Operator"
"Shoe Cementer","Shoe Cementer"
"Shoe Sewing Machine Operator and Tender","Shoe Sewing Machine Operator and Tender"
"Sole Trimmer","Sole Trimmer"
"Hand Quilter","Hand Quilter"
"Hand Sewer","Hand Sewer"
"Hand Stitcher","Hand Stitcher"
"Hand Weaver","Hand Weaver"
"Alterations Sewer","Alterations Sewer"
"Alterations Tailor","Alterations Tailor"
"Bridal Gown Fitter","Bridal Gown Fitter"
"Coat Cutter","Coat Cutter"
"Coat Maker","Coat Maker"
"Couture Dressmaker","Couture Dressmaker"
"Dress Fitter","Dress Fitter"
"Fur Tailor","Fur Tailor"
"Garment Fitter","Garment Fitter"
"Suit Maker","Suit Maker"
"Vest Maker","Vest Maker"
"Cloth Dyer","Cloth Dyer"
"Dye Range Operator","Dye Range Operator"
"Rug Dyer","Rug Dyer"
"Skein Yarn Dyer","Skein Yarn Dyer"
"Yarn Dyer","Yarn Dyer"
"Bedspread Cutter","Bedspread Cutter"
"Canvas Cutter","Canvas Cutter"
"Cloth Cutter","Cloth Cutter"
"Industrial Fabric Cutter","Industrial Fabric Cutter"
"Textile Slitting Machine Operator","Textile Slitting Machine Operator"
"Twill Cutter","Twill Cutter"
"Upholstery Cutter","Upholstery Cutter"
"Welt Trimming Machine Operator","Welt Trimming Machine Operator"
"Crochet Machine Operator","Crochet Machine Operator"
"Jacquard Loom Weaver","Jacquard Loom Weaver"
"Knitter Operator","Knitter Operator"
"Knitting Machine Operator","Knitting Machine Operator"
"Loom Operator","Loom Operator"
"Looping Machine Operator","Looping Machine Operator"
"Warp Knitting Machine Operator","Warp Knitting Machine Operator"
"Rope Machine Setter","Rope Machine Setter"
"Roving Winder","Roving Winder"
"Silk Winding Machine Operator","Silk Winding Machine Operator"
"Twister Operator","Twister Operator"
"Winder Operator","Winder Operator"
"Drawbench Operator","Drawbench Operator"
"Fiber Machine Tender","Fiber Machine Tender"
"Synthetic Filament Extruder","Synthetic Filament Extruder"
"Clothing Patternmaker","Clothing Patternmaker"
"Embroidery Patternmaker","Embroidery Patternmaker"
"Fabric Pattern Grader","Fabric Pattern Grader"
"Aircraft Seat Upholsterer","Aircraft Seat Upholsterer"
"Auto Upholsterer","Auto Upholsterer"
"Chair Upholsterer","Chair Upholsterer"
"Dining Chair Seat Cushion Trimmer","Dining Chair Seat Cushion Trimmer"
"Furniture Upholsterer","Furniture Upholsterer"
"Seating Upholsterer","Seating Upholsterer"
"Apparel Embroidery Digitizer","Apparel Embroidery Digitizer"
"Feltmaker","Feltmaker"
"Hat Blocking Machine Operator","Hat Blocking Machine Operator"
"Swatch Maker","Swatch Maker"
"Tassel Making Machine Operator","Tassel Making Machine Operator"
"Cabinet Builder","Cabinet Builder"
"Cabinetmaker","Cabinetmaker"
"Marquetry Worker","Marquetry Worker"
"Wood Furniture Assembler","Wood Furniture Assembler"
"Wood Working Assembler","Wood Working Assembler"
"Cabinet Finisher","Cabinet Finisher"
"Furniture Refinisher","Furniture Refinisher"
"Furniture Sander","Furniture Sander"
"Piano Refinisher","Piano Refinisher"
"Wood Cabinet Finisher","Wood Cabinet Finisher"
"Architectural Wood Model Maker","Architectural Wood Model Maker"
"Wood Die Maker","Wood Die Maker"
"Backup Sawyer","Backup Sawyer"
"Band Scroll Saw Operator","Band Scroll Saw Operator"
"Bandmill Operator","Bandmill Operator"
"Buzzsaw Operator","Buzzsaw Operator"
"Chop Saw Operator","Chop Saw Operator"
"Circle Saw Operator","Circle Saw Operator"
"Curve Saw Operator","Curve Saw Operator"
"Cut Off Saw Operator","Cut Off Saw Operator"
"Hardwood Sawyer","Hardwood Sawyer"
"Headrig Sawyer","Headrig Sawyer"
"Panel Saw Operator","Panel Saw Operator"
"Rip Saw Operator","Rip Saw Operator"
"Stave Saw Operator","Stave Saw Operator"
"Trim Saw Operator","Trim Saw Operator"
"Computer Numerically Controlled (CNC) Wood Lathe Operator","Computer Numerically Controlled (CNC) Wood Lathe Operator"
"Roof Truss Builder","Roof Truss Builder"
"Speed Belt Sander","Speed Belt Sander"
"Tenon Operator","Tenon Operator"
"Wood Boring Machine Operator","Wood Boring Machine Operator"
"Wood Dowel Machine Operator","Wood Dowel Machine Operator"
"Wood Lathe Operator","Wood Lathe Operator"
"Wood Planer","Wood Planer"
"Pole Framer","Pole Framer"
"Timber Framer","Timber Framer"
"Wood Carver","Wood Carver"
"Wood Casket Assembler","Wood Casket Assembler"
"Wood Veneer Taper","Wood Veneer Taper"
"Nuclear Control Room Operator","Nuclear Control Room Operator"
"Nuclear Reactor Operator","Nuclear Reactor Operator"
"Nuclear Station Operator","Nuclear Station Operator"
"Reactor Operator","Reactor Operator"
"Power System Dispatcher","Power System Dispatcher"
"Steam and Power Panel Operator","Steam and Power Panel Operator"
"Steam Plant Control Room Operator","Steam Plant Control Room Operator"
"Substation Operator","Substation Operator"
"Hydroelectric Plant Operator","Hydroelectric Plant Operator"
"Power Plant Control Room Operator","Power Plant Control Room Operator"
"Powerhouse Operator","Powerhouse Operator"
"Turbine Room Attendant","Turbine Room Attendant"
"Boiler Engineer","Boiler Engineer"
"Boiler Operator ","Boiler Operator "
"Boiler Plant Operator","Boiler Plant Operator"
"Boiler Room Operator","Boiler Room Operator"
"Heating","Heating"
"High Pressure Boiler Operator","High Pressure Boiler Operator"
"Industrial Waste Treatment Technician","Industrial Waste Treatment Technician"
"Lead Sewage Plant Operator","Lead Sewage Plant Operator"
"Liquid Waste Treatment Plant Operator","Liquid Waste Treatment Plant Operator"
"Sewage Plant Operator","Sewage Plant Operator"
"Waste Treatment Operator","Waste Treatment Operator"
"Wastewater Operator","Wastewater Operator"
"Water Plant Operator","Water Plant Operator"
"Water Treatment Technician","Water Treatment Technician"
"Chemical Plant Operator","Chemical Plant Operator"
"Chemical Treatment Plant Technician","Chemical Treatment Plant Technician"
"Nitric Acid Plant Operator","Nitric Acid Plant Operator"
"Nitrogen Operator","Nitrogen Operator"
"Pharmaceutical Manufacturing Machine Operator","Pharmaceutical Manufacturing Machine Operator"
"Gas Controller","Gas Controller"
"Gas Plant Dispatcher","Gas Plant Dispatcher"
"Gas Plant Technician","Gas Plant Technician"
"Natural Gas Plant Technician","Natural Gas Plant Technician"
"Hydrotreater Operator","Hydrotreater Operator"
"Oil Gauger","Oil Gauger"
"Oil Pipeline Dispatcher","Oil Pipeline Dispatcher"
"Oil Pipeline Operator","Oil Pipeline Operator"
"Oil Refiner","Oil Refiner"
"Petroleum Plant Operator","Petroleum Plant Operator"
"Petroleum Refinery Control Panel Operator","Petroleum Refinery Control Panel Operator"
"Petroleum Refinery Operator","Petroleum Refinery Operator"
"Petroleum Refining Equipment Operator","Petroleum Refining Equipment Operator"
"Asphalt Plant Operator","Asphalt Plant Operator"
"Concrete Batch Plant Operator","Concrete Batch Plant Operator"
"Lime Filter Operator","Lime Filter Operator"
"Sand Plant Attendant","Sand Plant Attendant"
"Acid Purification Equipment Operator","Acid Purification Equipment Operator"
"Chemical Machine Tender","Chemical Machine Tender"
"Chemical Process Equipment Operator","Chemical Process Equipment Operator"
"Chemical Processor","Chemical Processor"
"Chemical Treatment Operator","Chemical Treatment Operator"
"Brewmaster","Brewmaster"
"Fermentation Operator","Fermentation Operator"
"Fermenter","Fermenter"
"Linseed Oil Temperer","Linseed Oil Temperer"
"Milk Pasteurizer","Milk Pasteurizer"
"Milk Processor","Milk Processor"
"Molasses Preparer","Molasses Preparer"
"Pasteurizer","Pasteurizer"
"Winemaker","Winemaker"
"Beveling and Edging Machine Operator","Beveling and Edging Machine Operator"
"Beveller Operator","Beveller Operator"
"Blanchard Grinder Operator","Blanchard Grinder Operator"
"Crusher Plant Operator","Crusher Plant Operator"
"Cullet Crusher and Washer","Cullet Crusher and Washer"
"Industrial Coffee Grinder","Industrial Coffee Grinder"
"Marble and Granite Polisher","Marble and Granite Polisher"
"Mix Crusher Operator","Mix Crusher Operator"
"Pulverizer Operator","Pulverizer Operator"
"Hand Buffer","Hand Buffer"
"Hand Sander","Hand Sander"
"Jewelry Grinder","Jewelry Grinder"
"Jewelry Polisher","Jewelry Polisher"
"Knife Grinder","Knife Grinder"
"Ring Polisher","Ring Polisher"
"Asphalt Blender","Asphalt Blender"
"Clay Mixer","Clay Mixer"
"Concrete Batcher","Concrete Batcher"
"Dye Mixer","Dye Mixer"
"Glue Mixer","Glue Mixer"
"Ink Blender","Ink Blender"
"Ink Mixer","Ink Mixer"
"Plaster Mixer","Plaster Mixer"
"Resin Mixer","Resin Mixer"
"Fur Trimmer","Fur Trimmer"
"Hand Cloth Cutter","Hand Cloth Cutter"
"Hand Fabric Cutter","Hand Fabric Cutter"
"Portable Machine Cutter","Portable Machine Cutter"
"Dog Food Shredder Operator","Dog Food Shredder Operator"
"Glass Cutting Machine Operator","Glass Cutting Machine Operator"
"Insulation Cutter","Insulation Cutter"
"Paper Cutter","Paper Cutter"
"Paper Slitter","Paper Slitter"
"Rubber Trimmer","Rubber Trimmer"
"Shearing Machine Tender","Shearing Machine Tender"
"Trimming Operator","Trimming Operator"
"Bowling Ball Molder","Bowling Ball Molder"
"Brick Maker","Brick Maker"
"Cigarette Stamper","Cigarette Stamper"
"Extrusion Press Operator","Extrusion Press Operator"
"Paper Baling Machine Operator","Paper Baling Machine Operator"
"Rubber Extrusion Operator","Rubber Extrusion Operator"
"Sugar Presser","Sugar Presser"
"Tuber Operator","Tuber Operator"
"Calciner Operator","Calciner Operator"
"Dry Kiln Operator","Dry Kiln Operator"
"Induction Furnace Operator","Induction Furnace Operator"
"Lime Kiln Operator","Lime Kiln Operator"
"Lumber Kiln Operator","Lumber Kiln Operator"
"Rubber Curer","Rubber Curer"
"Soap Drier Tender","Soap Drier Tender"
"Tunnel Kiln Operator","Tunnel Kiln Operator"
"Ampoule Examiner","Ampoule Examiner"
"Bag Grader","Bag Grader"
"Cigarette Examiner","Cigarette Examiner"
"Compressed Gas Tester","Compressed Gas Tester"
"Machined Parts Quality Inspector","Machined Parts Quality Inspector"
"Petroleum Sampler","Petroleum Sampler"
"Quality Assurance Inspector","Quality Assurance Inspector"
"Quality Control Inspector","Quality Control Inspector"
"Quality Inspector","Quality Inspector"
"Spark Plug Tester","Spark Plug Tester"
"Diamond Grader","Diamond Grader"
"Diamond Polisher","Diamond Polisher"
"Diamond Setter","Diamond Setter"
"Facetor","Facetor"
"Gem Cutter","Gem Cutter"
"Gemologist","Gemologist"
"Goldsmith","Goldsmith"
"Jewelry Repairer","Jewelry Repairer"
"Jewelsmith","Jewelsmith"
"Lapidarist","Lapidarist"
"Pewterer","Pewterer"
"Silversmith","Silversmith"
"Crown and Bridge Dental Lab Technician","Crown and Bridge Dental Lab Technician"
"Crown and Bridge Technician","Crown and Bridge Technician"
"Crown Ceramist","Crown Ceramist"
"Dental Ceramist","Dental Ceramist"
"Dental Laboratory Worker","Dental Laboratory Worker"
"Dental Mold Maker","Dental Mold Maker"
"Dental Technician","Dental Technician"
"Orthodontic Technician","Orthodontic Technician"
"Arch-Support Maker","Arch-Support Maker"
"Brace Maker","Brace Maker"
"Hearing Aid Repair Technician","Hearing Aid Repair Technician"
"Manufacturing Orthopedic Technologist","Manufacturing Orthopedic Technologist"
"Orthotic Fabricator Technician","Orthotic Fabricator Technician"
"Orthotic Finish Grinding Technician","Orthotic Finish Grinding Technician"
"Orthotics Fitter","Orthotics Fitter"
"Orthotics Technician","Orthotics Technician"
"Prosthetics Fabrication Technician","Prosthetics Fabrication Technician"
"Prosthetics Lab Technician","Prosthetics Lab Technician"
"Prosthetics Technician","Prosthetics Technician"
"Surgical Appliance Fitter","Surgical Appliance Fitter"
"Contact Lens Cutter","Contact Lens Cutter"
"Contact Lens Technician","Contact Lens Technician"
"Eyeglass Assembler","Eyeglass Assembler"
"Eyeglass Lens Cutter","Eyeglass Lens Cutter"
"Eyeglass Maker","Eyeglass Maker"
"Lens Grinder","Lens Grinder"
"Lens Grinder and Polisher","Lens Grinder and Polisher"
"Lens Mounter","Lens Mounter"
"Precision Lens Centerer and Edger","Precision Lens Centerer and Edger"
"Prescription Eyeglass Maker","Prescription Eyeglass Maker"
"Bottle Capper","Bottle Capper"
"Bottle Line Worker","Bottle Line Worker"
"Bottle Packer","Bottle Packer"
"Can Filler","Can Filler"
"Can Sealer","Can Sealer"
"Keg Filler","Keg Filler"
"Potato Chip Packaging Machine Operator","Potato Chip Packaging Machine Operator"
"Tea Bag Packer","Tea Bag Packer"
"Ceramic Painter","Ceramic Painter"
"China Decorator","China Decorator"
"Glass Decorator","Glass Decorator"
"Lacquerer","Lacquerer"
"Sign Painter","Sign Painter"
"Aircraft Painter","Aircraft Painter"
"Auto Body Painter","Auto Body Painter"
"Auto Painter","Auto Painter"
"Automobile Body Painter","Automobile Body Painter"
"Automobile Refinisher","Automobile Refinisher"
"Automotive Paint Technician","Automotive Paint Technician"
"Automotive Refinish Technician","Automotive Refinish Technician"
"Automotive Spray Painter","Automotive Spray Painter"
"Boat Painter","Boat Painter"
"Electrostatic Paint Operator","Electrostatic Paint Operator"
"Lacquer Spray Booth Operator","Lacquer Spray Booth Operator"
"Paint Line Operator","Paint Line Operator"
"Railroad Car Painter","Railroad Car Painter"
"Spraying Machine Operator","Spraying Machine Operator"
"Tactical Vehicle Painter","Tactical Vehicle Painter"
"Electronic Semiconductor Processor","Electronic Semiconductor Processor"
"Semiconductor Assembler","Semiconductor Assembler"
"Wafer Fabricator","Wafer Fabricator"
"Digital Imaging Technician","Digital Imaging Technician"
"Digital Photo Printer","Digital Photo Printer"
"Digital Photo Technician","Digital Photo Technician"
"Digital Retoucher","Digital Retoucher"
"Film Developing Machine Operator","Film Developing Machine Operator"
"Film Printer","Film Printer"
"Film Process Operator","Film Process Operator"
"Film Processor","Film Processor"
"Photo Lab Specialist","Photo Lab Specialist"
"Photo Lab Technician","Photo Lab Technician"
"Photo Machine Operator","Photo Machine Operator"
"Photo Print Specialist","Photo Print Specialist"
"Photo Retoucher","Photo Retoucher"
"Print Retoucher","Print Retoucher"
"CNC Machine Operator","CNC Machine Operator"
"CNC Operator","CNC Operator"
"Computer Numerically Controlled (CNC) Machinist","Computer Numerically Controlled (CNC) Machinist"
"Computer Numerically Controlled (CNC) Milling Machine Operator","Computer Numerically Controlled (CNC) Milling Machine Operator"
"Computer Numerically Controlled (CNC) Shot Peening Operator","Computer Numerically Controlled (CNC) Shot Peening Operator"
"Jig Boring Machine Operator","Jig Boring Machine Operator"
"Numerical Control Machine Operator","Numerical Control Machine Operator"
"Welding Robot Operator","Welding Robot Operator"
"Computer Numerically Controlled (CNC) Programmer","Computer Numerically Controlled (CNC) Programmer"
"Numerical Control Programmer","Numerical Control Programmer"
"Numerical Tool and Process Control Programmer","Numerical Tool and Process Control Programmer"
"Numerical Tool Programmer","Numerical Tool Programmer"
"Glue Line Operator","Glue Line Operator"
"Glue Machine Operator","Glue Machine Operator"
"Glue Reel Operator","Glue Reel Operator"
"Paper Gluing Operator","Paper Gluing Operator"
"Acid Dipper","Acid Dipper"
"Bottle Washing Machine Operator","Bottle Washing Machine Operator"
"Degreaser Operator","Degreaser Operator"
"Glass Cleaning Machine Tender","Glass Cleaning Machine Tender"
"Immersion Metal Cleaner","Immersion Metal Cleaner"
"Metal Pickling Equipment Operator","Metal Pickling Equipment Operator"
"Pickle House Operator","Pickle House Operator"
"Ammonia Refrigeration Worker","Ammonia Refrigeration Worker"
"Chiller Operator","Chiller Operator"
"Chiller Tender","Chiller Tender"
"Freezer Operator","Freezer Operator"
"Refrigerating Machine Operator","Refrigerating Machine Operator"
"Refrigeration Operator","Refrigeration Operator"
"Engraver","Engraver"
"Glass Etcher","Glass Etcher"
"Laser Engraver","Laser Engraver"
"Machine Engraver","Machine Engraver"
"Metal Engraver","Metal Engraver"
"Pantograph Engraver","Pantograph Engraver"
"Rotary Engraver","Rotary Engraver"
"Rubber Engraver","Rubber Engraver"
"Burial Vault Maker","Burial Vault Maker"
"Cigar Roller","Cigar Roller"
"Clay Modeler","Clay Modeler"
"Concrete Vault Maker","Concrete Vault Maker"
"Glass Bender","Glass Bender"
"Glass Block Bender","Glass Block Bender"
"Glass Blower","Glass Blower"
"Glass Presser","Glass Presser"
"Glass Tube Bender","Glass Tube Bender"
"Mannequin Mold Maker","Mannequin Mold Maker"
"Neon Glass Bender","Neon Glass Bender"
"Neon Glass Blower","Neon Glass Blower"
"Neon Molder","Neon Molder"
"Neon Tube Bender","Neon Tube Bender"
"Rubber Molder","Rubber Molder"
"Stone Carver","Stone Carver"
"Box Fabricator","Box Fabricator"
"Carton Making Machine Operator","Carton Making Machine Operator"
"Corrugated Box Machine Operator","Corrugated Box Machine Operator"
"Corrugator Machine Operator","Corrugator Machine Operator"
"Corrugator Operator","Corrugator Operator"
"Envelope Machine Operator","Envelope Machine Operator"
"Napkin Machine Operator","Napkin Machine Operator"
"Paper Bag Machine Operator","Paper Bag Machine Operator"
"Paper Cone Machine Tender","Paper Cone Machine Tender"
"Paper Machine Operator","Paper Machine Operator"
"Auto Tire Recapper","Auto Tire Recapper"
"Retreader","Retreader"
"Tire Finisher","Tire Finisher"
"Tire Molder","Tire Molder"
"Tire Retreader","Tire Retreader"
"Blending Tank Helper","Blending Tank Helper"
"Commercial Baker Helper","Commercial Baker Helper"
"Machinist Helper","Machinist Helper"
